,Gender,CohortAge,Comorbidity,Age,AllCauseWithAllCancersIncluded,AllCauseExcludingPancCancers
2728,Male,69,No,88,0.190368585,0.189287907
2729,Male,69,No,89,0.205683798,0.20460312
2730,Male,69,No,90,0.222294849,0.221214171
2731,Male,69,No,91,0.240288056,0.239207377
2732,Male,69,No,92,0.259749292,0.258668613
2733,Male,69,No,93,0.280769602,0.279688924
2734,Male,69,No,94,0.303433037,0.302352358
2735,Male,69,No,95,0.327831069,0.326750391
2736,Male,69,No,96,0.35404715,0.352966471
2737,Male,69,No,97,0.382164308,0.38108363
2738,Male,69,No,98,0.412263553,0.411182874
2739,Male,69,No,99,0.444418742,0.443338063
2740,Male,69,No,100,0.478699603,0.477618925
2741,Male,69,Low,69,0.018974897,0.01848115
2742,Male,69,Low,70,0.029980478,0.029441469
2743,Male,69,Low,71,0.022608494,0.022060255
2744,Male,69,Low,72,0.031309684,0.03070333
2745,Male,69,Low,73,0.040856302,0.040223069
2746,Male,69,Low,74,0.038113288,0.037446151
2747,Male,69,Low,75,0.037644016,0.03695875
2748,Male,69,Low,76,0.050781595,0.050036154
2749,Male,69,Low,77,0.06394227,0.063155436
2750,Male,69,Low,78,0.058441956,0.057618952
2751,Male,69,Low,79,0.09273506,0.091893338
2752,Male,69,Low,80,0.049961184,0.049076581
2753,Male,69,Low,81,0.071066979,0.07012174
2754,Male,69,Low,82,0.114697422,0.113731655
2755,Male,69,Low,83,0.124816675,0.123830792
2756,Male,69,Low,84,0.135889269,0.134876544
2757,Male,69,Low,85,0.151379303,0.150298625
2758,Male,69,Low,86,0.163295963,0.162215285
2759,Male,69,Low,87,0.176266619,0.175185941
2760,Male,69,Low,88,0.190368585,0.189287907
2761,Male,69,Low,89,0.205683798,0.20460312
2762,Male,69,Low,90,0.222294849,0.221214171
2763,Male,69,Low,91,0.240288056,0.239207377
2764,Male,69,Low,92,0.259749292,0.258668613
2765,Male,69,Low,93,0.280769602,0.279688924
2766,Male,69,Low,94,0.303433037,0.302352358
2767,Male,69,Low,95,0.327831069,0.326750391
2768,Male,69,Low,96,0.35404715,0.352966471
2769,Male,69,Low,97,0.382164308,0.38108363
2770,Male,69,Low,98,0.412263553,0.411182874
2771,Male,69,Low,99,0.444418742,0.443338063
2772,Male,69,Low,100,0.478699603,0.477618925
2773,Male,69,Moderate,69,0.02448312,0.023989373
2774,Male,69,Moderate,70,0.029680644,0.029141635
2775,Male,69,Moderate,71,0.032791398,0.032243159
2776,Male,69,Moderate,72,0.044237706,0.043631352
2777,Male,69,Moderate,73,0.041380788,0.040747555
2778,Male,69,Moderate,74,0.054339638,0.053672501
2779,Male,69,Moderate,75,0.064853995,0.064168728
2780,Male,69,Moderate,76,0.074900085,0.074154644
2781,Male,69,Moderate,77,0.08815227,0.087365435
2782,Male,69,Moderate,78,0.107228924,0.10640592
2783,Male,69,Moderate,79,0.089553422,0.088711701
2784,Male,69,Moderate,80,0.10972136,0.108836758
2785,Male,69,Moderate,81,0.13322057,0.132275332
2786,Male,69,Moderate,82,0.114697422,0.113731655
2787,Male,69,Moderate,83,0.124816675,0.123830792
2788,Male,69,Moderate,84,0.135889269,0.134876544
2789,Male,69,Moderate,85,0.151379303,0.150298625
2790,Male,69,Moderate,86,0.163295963,0.162215285
2791,Male,69,Moderate,87,0.176266619,0.175185941
2792,Male,69,Moderate,88,0.190368585,0.189287907
2793,Male,69,Moderate,89,0.205683798,0.20460312
2794,Male,69,Moderate,90,0.222294849,0.221214171
2795,Male,69,Moderate,91,0.240288056,0.239207377
2796,Male,69,Moderate,92,0.259749292,0.258668613
2797,Male,69,Moderate,93,0.280769602,0.279688924
2798,Male,69,Moderate,94,0.303433037,0.302352358
2799,Male,69,Moderate,95,0.327831069,0.326750391
2800,Male,69,Moderate,96,0.35404715,0.352966471
2801,Male,69,Moderate,97,0.382164308,0.38108363
2802,Male,69,Moderate,98,0.412263553,0.411182874
2803,Male,69,Moderate,99,0.444418742,0.443338063
2804,Male,69,Moderate,100,0.478699603,0.477618925
2805,Male,69,Severe,69,0.076191667,0.07569792
2806,Male,69,Severe,70,0.071616933,0.071077924
2807,Male,69,Severe,71,0.080569319,0.08002108
2808,Male,69,Severe,72,0.075428372,0.074822018
2809,Male,69,Severe,73,0.088837313,0.08820408
2810,Male,69,Severe,74,0.095014342,0.094347205
2811,Male,69,Severe,75,0.105592838,0.104907572
2812,Male,69,Severe,76,0.109452112,0.108706671
2813,Male,69,Severe,77,0.108666692,0.107879858
2814,Male,69,Severe,78,0.126650155,0.125827151
2815,Male,69,Severe,79,0.138642197,0.137800475
2816,Male,69,Severe,80,0.146213948,0.145329345
2817,Male,69,Severe,81,0.138706491,0.137761253
2818,Male,69,Severe,82,0.114697422,0.113731655
2819,Male,69,Severe,83,0.124816675,0.123830792
2820,Male,69,Severe,84,0.135889269,0.134876544
2821,Male,69,Severe,85,0.151379303,0.150298625
2822,Male,69,Severe,86,0.163295963,0.162215285
2823,Male,69,Severe,87,0.176266619,0.175185941
2824,Male,69,Severe,88,0.190368585,0.189287907
2825,Male,69,Severe,89,0.205683798,0.20460312
2826,Male,69,Severe,90,0.222294849,0.221214171
2827,Male,69,Severe,91,0.240288056,0.239207377
2828,Male,69,Severe,92,0.259749292,0.258668613
2829,Male,69,Severe,93,0.280769602,0.279688924
2830,Male,69,Severe,94,0.303433037,0.302352358
2831,Male,69,Severe,95,0.327831069,0.326750391
2832,Male,69,Severe,96,0.35404715,0.352966471
2833,Male,69,Severe,97,0.382164308,0.38108363
2834,Male,69,Severe,98,0.412263553,0.411182874
2835,Male,69,Severe,99,0.444418742,0.443338063
2836,Male,69,Severe,100,0.478699603,0.477618925
2837,Male,70,No,70,0.018986946,0.018447938
2838,Male,70,No,71,0.023031552,0.022483313
2839,Male,70,No,72,0.024591107,0.023984753
2840,Male,70,No,73,0.029840144,0.029206911
2841,Male,70,No,74,0.032059115,0.031391977
2842,Male,70,No,75,0.037128499,0.036443232
2843,Male,70,No,76,0.042516391,0.04177095
2844,Male,70,No,77,0.049251153,0.048464319
2845,Male,70,No,78,0.055794047,0.054971042
2846,Male,70,No,79,0.062005643,0.061163921
2847,Male,70,No,80,0.066187238,0.065302636
2848,Male,70,No,81,0.075632897,0.074687659
2849,Male,70,No,82,0.076734226,0.075768458
2850,Male,70,No,83,0.124816675,0.123830792
2851,Male,70,No,84,0.135889269,0.134876544
2852,Male,70,No,85,0.151379303,0.150298625
2853,Male,70,No,86,0.163295963,0.162215285
2854,Male,70,No,87,0.176266619,0.175185941
2855,Male,70,No,88,0.190368585,0.189287907
2856,Male,70,No,89,0.205683798,0.20460312
2857,Male,70,No,90,0.222294849,0.221214171
2858,Male,70,No,91,0.240288056,0.239207377
2859,Male,70,No,92,0.259749292,0.258668613
2860,Male,70,No,93,0.280769602,0.279688924
2861,Male,70,No,94,0.303433037,0.302352358
2862,Male,70,No,95,0.327831069,0.326750391
2863,Male,70,No,96,0.35404715,0.352966471
2864,Male,70,No,97,0.382164308,0.38108363
2865,Male,70,No,98,0.412263553,0.411182874
2866,Male,70,No,99,0.444418742,0.443338063
2867,Male,70,No,100,0.478699603,0.477618925
2868,Male,70,Low,70,0.024426196,0.023887187
2869,Male,70,Low,71,0.025455353,0.024907114
2870,Male,70,Low,72,0.029916019,0.029309665
2871,Male,70,Low,73,0.036129194,0.035495961
2872,Male,70,Low,74,0.038571093,0.037903955
2873,Male,70,Low,75,0.044861263,0.044175997
2874,Male,70,Low,76,0.05138871,0.050643268
2875,Male,70,Low,77,0.060592066,0.059805231
2876,Male,70,Low,78,0.067523186,0.066700182
2877,Male,70,Low,79,0.065691828,0.064850106
2878,Male,70,Low,80,0.092626033,0.091741431
2879,Male,70,Low,81,0.052234848,0.05128961
2880,Male,70,Low,82,0.114697422,0.113731655
2881,Male,70,Low,83,0.124816675,0.123830792
2882,Male,70,Low,84,0.135889269,0.134876544
2883,Male,70,Low,85,0.151379303,0.150298625
2884,Male,70,Low,86,0.163295963,0.162215285
2885,Male,70,Low,87,0.176266619,0.175185941
2886,Male,70,Low,88,0.190368585,0.189287907
2887,Male,70,Low,89,0.205683798,0.20460312
2888,Male,70,Low,90,0.222294849,0.221214171
2889,Male,70,Low,91,0.240288056,0.239207377
2890,Male,70,Low,92,0.259749292,0.258668613
2891,Male,70,Low,93,0.280769602,0.279688924
2892,Male,70,Low,94,0.303433037,0.302352358
2893,Male,70,Low,95,0.327831069,0.326750391
2894,Male,70,Low,96,0.35404715,0.352966471
2895,Male,70,Low,97,0.382164308,0.38108363
2896,Male,70,Low,98,0.412263553,0.411182874
2897,Male,70,Low,99,0.444418742,0.443338063
2898,Male,70,Low,100,0.478699603,0.477618925
2899,Male,70,Moderate,70,0.027298367,0.026759358
2900,Male,70,Moderate,71,0.031691714,0.031143475
2901,Male,70,Moderate,72,0.034678377,0.034072024
2902,Male,70,Moderate,73,0.042080479,0.041447246
2903,Male,70,Moderate,74,0.055323924,0.054656786
2904,Male,70,Moderate,75,0.062069642,0.061384375
2905,Male,70,Moderate,76,0.066841678,0.066096237
2906,Male,70,Moderate,77,0.080260623,0.079473788
2907,Male,70,Moderate,78,0.09718328,0.096360276
2908,Male,70,Moderate,79,0.101101644,0.100259922
2909,Male,70,Moderate,80,0.107787968,0.106903366
2910,Male,70,Moderate,81,0.120939312,0.119994074
2911,Male,70,Moderate,82,0.151503691,0.150537923
2912,Male,70,Moderate,83,0.124816675,0.123830792
2913,Male,70,Moderate,84,0.135889269,0.134876544
2914,Male,70,Moderate,85,0.151379303,0.150298625
2915,Male,70,Moderate,86,0.163295963,0.162215285
2916,Male,70,Moderate,87,0.176266619,0.175185941
2917,Male,70,Moderate,88,0.190368585,0.189287907
2918,Male,70,Moderate,89,0.205683798,0.20460312
2919,Male,70,Moderate,90,0.222294849,0.221214171
2920,Male,70,Moderate,91,0.240288056,0.239207377
2921,Male,70,Moderate,92,0.259749292,0.258668613
2922,Male,70,Moderate,93,0.280769602,0.279688924
2923,Male,70,Moderate,94,0.303433037,0.302352358
2924,Male,70,Moderate,95,0.327831069,0.326750391
2925,Male,70,Moderate,96,0.35404715,0.352966471
2926,Male,70,Moderate,97,0.382164308,0.38108363
2927,Male,70,Moderate,98,0.412263553,0.411182874
2928,Male,70,Moderate,99,0.444418742,0.443338063
2929,Male,70,Moderate,100,0.478699603,0.477618925
2930,Male,70,Severe,70,0.077129098,0.076590089
2931,Male,70,Severe,71,0.078177454,0.077629215
2932,Male,70,Severe,72,0.080331725,0.079725371
2933,Male,70,Severe,73,0.085856811,0.085223577
2934,Male,70,Severe,74,0.090426044,0.089758907
2935,Male,70,Severe,75,0.098589599,0.097904333
2936,Male,70,Severe,76,0.103720093,0.102974652
2937,Male,70,Severe,77,0.127021337,0.126234502
2938,Male,70,Severe,78,0.135896969,0.135073965
2939,Male,70,Severe,79,0.134835523,0.133993802
2940,Male,70,Severe,80,0.143128483,0.14224388
2941,Male,70,Severe,81,0.152021316,0.151076078
2942,Male,70,Severe,82,0.158317422,0.157351655
2943,Male,70,Severe,83,0.124816675,0.123830792
2944,Male,70,Severe,84,0.135889269,0.134876544
2945,Male,70,Severe,85,0.151379303,0.150298625
2946,Male,70,Severe,86,0.163295963,0.162215285
2947,Male,70,Severe,87,0.176266619,0.175185941
2948,Male,70,Severe,88,0.190368585,0.189287907
2949,Male,70,Severe,89,0.205683798,0.20460312
2950,Male,70,Severe,90,0.222294849,0.221214171
2951,Male,70,Severe,91,0.240288056,0.239207377
2952,Male,70,Severe,92,0.259749292,0.258668613
2953,Male,70,Severe,93,0.280769602,0.279688924
2954,Male,70,Severe,94,0.303433037,0.302352358
2955,Male,70,Severe,95,0.327831069,0.326750391
2956,Male,70,Severe,96,0.35404715,0.352966471
2957,Male,70,Severe,97,0.382164308,0.38108363
2958,Male,70,Severe,98,0.412263553,0.411182874
2959,Male,70,Severe,99,0.444418742,0.443338063
2960,Male,70,Severe,100,0.478699603,0.477618925
2961,Male,71,No,71,0.021316349,0.020768111
2962,Male,71,No,72,0.023595172,0.022988819
2963,Male,71,No,73,0.028100513,0.02746728
2964,Male,71,No,74,0.030760465,0.030093328
2965,Male,71,No,75,0.034796506,0.03411124
2966,Male,71,No,76,0.041406439,0.040660998
2967,Male,71,No,77,0.046740191,0.045953357
2968,Male,71,No,78,0.053491417,0.052668413
2969,Male,71,No,79,0.061912338,0.061070617
2970,Male,71,No,80,0.06904585,0.068161247
2971,Male,71,No,81,0.076955782,0.076010544
2972,Male,71,No,82,0.079323997,0.078358229
2973,Male,71,No,83,0.086265938,0.085280054
2974,Male,71,No,84,0.135889269,0.134876544
2975,Male,71,No,85,0.151379303,0.150298625
2976,Male,71,No,86,0.163295963,0.162215285
2977,Male,71,No,87,0.176266619,0.175185941
2978,Male,71,No,88,0.190368585,0.189287907
2979,Male,71,No,89,0.205683798,0.20460312
2980,Male,71,No,90,0.222294849,0.221214171
2981,Male,71,No,91,0.240288056,0.239207377
2982,Male,71,No,92,0.259749292,0.258668613
2983,Male,71,No,93,0.280769602,0.279688924
2984,Male,71,No,94,0.303433037,0.302352358
2985,Male,71,No,95,0.327831069,0.326750391
2986,Male,71,No,96,0.35404715,0.352966471
2987,Male,71,No,97,0.382164308,0.38108363
2988,Male,71,No,98,0.412263553,0.411182874
2989,Male,71,No,99,0.444418742,0.443338063
2990,Male,71,No,100,0.478699603,0.477618925
2991,Male,71,Low,71,0.02494872,0.024400481
2992,Male,71,Low,72,0.01783538,0.017229026
2993,Male,71,Low,73,0.032294593,0.03166136
2994,Male,71,Low,74,0.031547432,0.030880294
2995,Male,71,Low,75,0.040906921,0.040221655
2996,Male,71,Low,76,0.035732196,0.034986755
2997,Male,71,Low,77,0.060532434,0.0597456
2998,Male,71,Low,78,0.066375176,0.065552171
2999,Male,71,Low,79,0.080816015,0.079974294
3000,Male,71,Low,80,0.068927236,0.068042633
3001,Male,71,Low,81,0.073756028,0.07281079
3002,Male,71,Low,82,0.099490413,0.098524645
3003,Male,71,Low,83,0.091272957,0.090287073
3004,Male,71,Low,84,0.135889269,0.134876544
3005,Male,71,Low,85,0.151379303,0.150298625
3006,Male,71,Low,86,0.163295963,0.162215285
3007,Male,71,Low,87,0.176266619,0.175185941
3008,Male,71,Low,88,0.190368585,0.189287907
3009,Male,71,Low,89,0.205683798,0.20460312
3010,Male,71,Low,90,0.222294849,0.221214171
3011,Male,71,Low,91,0.240288056,0.239207377
3012,Male,71,Low,92,0.259749292,0.258668613
3013,Male,71,Low,93,0.280769602,0.279688924
3014,Male,71,Low,94,0.303433037,0.302352358
3015,Male,71,Low,95,0.327831069,0.326750391
3016,Male,71,Low,96,0.35404715,0.352966471
3017,Male,71,Low,97,0.382164308,0.38108363
3018,Male,71,Low,98,0.412263553,0.411182874
3019,Male,71,Low,99,0.444418742,0.443338063
3020,Male,71,Low,100,0.478699603,0.477618925
3021,Male,71,Moderate,71,0.027914412,0.027366173
3022,Male,71,Moderate,72,0.033835923,0.033229569
3023,Male,71,Moderate,73,0.038912104,0.038278871
3024,Male,71,Moderate,74,0.050399921,0.049732784
3025,Male,71,Moderate,75,0.057567343,0.056882077
3026,Male,71,Moderate,76,0.057305161,0.05655972
3027,Male,71,Moderate,77,0.070833707,0.070046873
3028,Male,71,Moderate,78,0.08483089,0.084007885
3029,Male,71,Moderate,79,0.100062627,0.099220905
3030,Male,71,Moderate,80,0.110569851,0.109685248
3031,Male,71,Moderate,81,0.133463367,0.132518129
3032,Male,71,Moderate,82,0.131037039,0.130071272
3033,Male,71,Moderate,83,0.140720082,0.139734199
3034,Male,71,Moderate,84,0.135889269,0.134876544
3035,Male,71,Moderate,85,0.151379303,0.150298625
3036,Male,71,Moderate,86,0.163295963,0.162215285
3037,Male,71,Moderate,87,0.176266619,0.175185941
3038,Male,71,Moderate,88,0.190368585,0.189287907
3039,Male,71,Moderate,89,0.205683798,0.20460312
3040,Male,71,Moderate,90,0.222294849,0.221214171
3041,Male,71,Moderate,91,0.240288056,0.239207377
3042,Male,71,Moderate,92,0.259749292,0.258668613
3043,Male,71,Moderate,93,0.280769602,0.279688924
3044,Male,71,Moderate,94,0.303433037,0.302352358
3045,Male,71,Moderate,95,0.327831069,0.326750391
3046,Male,71,Moderate,96,0.35404715,0.352966471
3047,Male,71,Moderate,97,0.382164308,0.38108363
3048,Male,71,Moderate,98,0.412263553,0.411182874
3049,Male,71,Moderate,99,0.444418742,0.443338063
3050,Male,71,Moderate,100,0.478699603,0.477618925
3051,Male,71,Severe,71,0.08296286,0.082414621
3052,Male,71,Severe,72,0.079481715,0.078875361
3053,Male,71,Severe,73,0.083317794,0.082684561
3054,Male,71,Severe,74,0.090741719,0.090074582
3055,Male,71,Severe,75,0.101035723,0.100350456
3056,Male,71,Severe,76,0.102909103,0.102163662
3057,Male,71,Severe,77,0.113130773,0.112343938
3058,Male,71,Severe,78,0.135090787,0.134267782
3059,Male,71,Severe,79,0.132568758,0.131727037
3060,Male,71,Severe,80,0.148043065,0.147158463
3061,Male,71,Severe,81,0.134891102,0.133945864
3062,Male,71,Severe,82,0.136509057,0.13554329
3063,Male,71,Severe,83,0.165907229,0.164921345
3064,Male,71,Severe,84,0.135889269,0.134876544
3065,Male,71,Severe,85,0.151379303,0.150298625
3066,Male,71,Severe,86,0.163295963,0.162215285
3067,Male,71,Severe,87,0.176266619,0.175185941
3068,Male,71,Severe,88,0.190368585,0.189287907
3069,Male,71,Severe,89,0.205683798,0.20460312
3070,Male,71,Severe,90,0.222294849,0.221214171
3071,Male,71,Severe,91,0.240288056,0.239207377
3072,Male,71,Severe,92,0.259749292,0.258668613
3073,Male,71,Severe,93,0.280769602,0.279688924
3074,Male,71,Severe,94,0.303433037,0.302352358
3075,Male,71,Severe,95,0.327831069,0.326750391
3076,Male,71,Severe,96,0.35404715,0.352966471
3077,Male,71,Severe,97,0.382164308,0.38108363
3078,Male,71,Severe,98,0.412263553,0.411182874
3079,Male,71,Severe,99,0.444418742,0.443338063
3080,Male,71,Severe,100,0.478699603,0.477618925
3081,Male,72,No,72,0.022475073,0.021868719
3082,Male,72,No,73,0.027439247,0.026806014
3083,Male,72,No,74,0.029791985,0.029124847
3084,Male,72,No,75,0.033321447,0.032636181
3085,Male,72,No,76,0.039375594,0.038630153
3086,Male,72,No,77,0.043734535,0.0429477
3087,Male,72,No,78,0.051558012,0.050735008
3088,Male,72,No,79,0.060575018,0.059733297
3089,Male,72,No,80,0.068060084,0.067175482
3090,Male,72,No,81,0.076046924,0.075101686
3091,Male,72,No,82,0.077060408,0.076094641
3092,Male,72,No,83,0.085412357,0.084426473
3093,Male,72,No,84,0.093814685,0.09280196
3094,Male,72,No,85,0.151379303,0.150298625
3095,Male,72,No,86,0.163295963,0.162215285
3096,Male,72,No,87,0.176266619,0.175185941
3097,Male,72,No,88,0.190368585,0.189287907
3098,Male,72,No,89,0.205683798,0.20460312
3099,Male,72,No,90,0.222294849,0.221214171
3100,Male,72,No,91,0.240288056,0.239207377
3101,Male,72,No,92,0.259749292,0.258668613
3102,Male,72,No,93,0.280769602,0.279688924
3103,Male,72,No,94,0.303433037,0.302352358
3104,Male,72,No,95,0.327831069,0.326750391
3105,Male,72,No,96,0.35404715,0.352966471
3106,Male,72,No,97,0.382164308,0.38108363
3107,Male,72,No,98,0.412263553,0.411182874
3108,Male,72,No,99,0.444418742,0.443338063
3109,Male,72,No,100,0.478699603,0.477618925
3110,Male,72,Low,72,0.019612156,0.019005802
3111,Male,72,Low,73,0.025296413,0.02466318
3112,Male,72,Low,74,0.034126523,0.033459386
3113,Male,72,Low,75,0.038615819,0.037930552
3114,Male,72,Low,76,0.046375267,0.045629826
3115,Male,72,Low,77,0.05878162,0.057994786
3116,Male,72,Low,78,0.0701742,0.069351196
3117,Male,72,Low,79,0.054205638,0.053363917
3118,Male,72,Low,80,0.071080487,0.070195885
3119,Male,72,Low,81,0.113016592,0.112071354
3120,Male,72,Low,82,0.126767005,0.125801237
3121,Male,72,Low,83,0.08566845,0.084682566
3122,Male,72,Low,84,0.163810786,0.162798061
3123,Male,72,Low,85,0.151379303,0.150298625
3124,Male,72,Low,86,0.163295963,0.162215285
3125,Male,72,Low,87,0.176266619,0.175185941
3126,Male,72,Low,88,0.190368585,0.189287907
3127,Male,72,Low,89,0.205683798,0.20460312
3128,Male,72,Low,90,0.222294849,0.221214171
3129,Male,72,Low,91,0.240288056,0.239207377
3130,Male,72,Low,92,0.259749292,0.258668613
3131,Male,72,Low,93,0.280769602,0.279688924
3132,Male,72,Low,94,0.303433037,0.302352358
3133,Male,72,Low,95,0.327831069,0.326750391
3134,Male,72,Low,96,0.35404715,0.352966471
3135,Male,72,Low,97,0.382164308,0.38108363
3136,Male,72,Low,98,0.412263553,0.411182874
3137,Male,72,Low,99,0.444418742,0.443338063
3138,Male,72,Low,100,0.478699603,0.477618925
3139,Male,72,Moderate,72,0.029575344,0.02896899
3140,Male,72,Moderate,73,0.039183837,0.038550604
3141,Male,72,Moderate,74,0.047308098,0.046640961
3142,Male,72,Moderate,75,0.051923171,0.051237905
